,created_at,id,full_text,url,retweet_count,favorite_count,name,datetime,EST,text_length
412,Sun Oct 23 15:25:07 +0000 2022,1584204278562189312,"As Harvard prepares to defend its race-conscious admissions program at the Supreme Court this month, a federal judge in Boston is considering a related dispute arising from a fumbled insurance filing — and it could cost the university $15 million. https://t.co/phbmzIZ2WA",https://nyti.ms/3gDkmjO,19,75,The New York Times,2022-10-23 15:25:07+00:00,2022-10-23 11:25:07-04:00,271
413,Sun Oct 23 15:15:04 +0000 2022,1584201748834529280,"Are you Middle Eastern or North African? We invite you to take this New York Times survey. The U.S. Census would count you as white, which has far-reaching implications. Help us understand how you think about your identity. Share your thoughts here.  https://t.co/e9KaipFfrX",https://nyti.ms/3gtT1jE,16,71,The New York Times,2022-10-23 15:15:04+00:00,2022-10-23 11:15:04-04:00,274
414,Sun Oct 23 15:00:10 +0000 2022,1584197997641928705,"Moist and tender, delicately flavored with pumpkin and cinnamon, this humble loaf needs no bells and whistles. 
https://t.co/cOZmW1Jmqt https://t.co/zgi1T3cBN0",https://nyti.ms/3Sjqaf6,40,580,The New York Times,2022-10-23 15:00:10+00:00,2022-10-23 11:00:10-04:00,159
415,Sun Oct 23 14:55:05 +0000 2022,1584196717268054016,Mayor Eric Adams has struggled to respond to thousands of migrants arriving in New York City on buses — and he has received criticism from every corner. https://t.co/g5eaBpFnpa,https://nyti.ms/3TQbS6T,22,74,The New York Times,2022-10-23 14:55:05+00:00,2022-10-23 10:55:05-04:00,176
416,Sun Oct 23 14:40:06 +0000 2022,1584192949864517632,"An expected winter rise in Covid cases appears poised to collide with a resurgent flu season and a third virus, RSV, which is straining pediatric hospitals in some states. It could all lead to a ""tripledemic."" https://t.co/pNpVDS9vhd",https://nyti.ms/3SmYSot,141,304,The New York Times,2022-10-23 14:40:06+00:00,2022-10-23 10:40:06-04:00,233
417,Sun Oct 23 14:30:07 +0000 2022,1584190437752856576,"🟨🟩 Wordle 491 is breaking a lot of streaks. 🟨🟩 

About 25% of players are losing today's puzzle (usually it's only 1-2%). https://t.co/fgEBQQpx9w https://t.co/JnacNOjVpU",https://nyti.ms/3TRDdG5,49,537,The New York Times,2022-10-23 14:30:07+00:00,2022-10-23 10:30:07-04:00,169
418,Sun Oct 23 14:25:45 +0000 2022,1584189336639000576,"Hurricane Roslyn made landfall in west-central Mexico early Sunday morning, bringing damaging winds and a life-threatening storm surge to cities along the country's Pacific Coast, forecasters said. https://t.co/A9bM4dp8pl",https://nyti.ms/3TMcxq3,30,103,The New York Times,2022-10-23 14:25:45+00:00,2022-10-23 10:25:45-04:00,221
419,Sun Oct 23 14:23:03 +0000 2022,1584188659065974784,"GOP lawmakers who challenged President Biden's victory have far outpaced other Republicans and Democrats in vilifying their opponents in tweets, speeches and newsletters, a New York Times analysis found. https://t.co/KbGRzt1Px8",https://nyti.ms/3CZLml1,115,250,The New York Times,2022-10-23 14:23:03+00:00,2022-10-23 10:23:03-04:00,227
420,Sun Oct 23 14:00:23 +0000 2022,1584182951755264000,"Your bathroom deserves to be the best room in your house, and with these under-$50 accessories recommended by @Wirecutter, you can make it happen on the cheap. https://t.co/I41QF2mv6O",https://nyti.ms/3yRUEOK,10,58,The New York Times,2022-10-23 14:00:23+00:00,2022-10-23 10:00:23-04:00,183
421,Sun Oct 23 13:55:03 +0000 2022,1584181610307805184,"Xi Jinping has inserted himself into every corner of Chinese life. Now, having secured a precedent-defying third term, he is poised to push his vision of a swaggering, nationalist China even further, with himself at the center. https://t.co/fltVQfpun4",https://nyti.ms/3F7BJTT,61,120,The New York Times,2022-10-23 13:55:03+00:00,2022-10-23 09:55:03-04:00,251
422,Sun Oct 23 13:40:04 +0000 2022,1584177840882262017,"The rise of inside-party primaries in Britain has empowered candidates at the extremes, as it also has in the U.S. The result is likely to be a greater disconnect with the public. https://t.co/HrhSnPEFl3",https://nyti.ms/3slMJ8B,22,86,The New York Times,2022-10-23 13:40:04+00:00,2022-10-23 09:40:04-04:00,203
423,Sun Oct 23 13:25:05 +0000 2022,1584174071901585408,"After a series of violent deaths on the subway raised concerns about safety in New York City, Gov. Kathy Hochul and Mayor Eric Adams on Saturday announced a plan to increase the presence of police officers in the transit system. https://t.co/YE3mt1jil1",https://nyti.ms/3gzFuqN,40,189,The New York Times,2022-10-23 13:25:05+00:00,2022-10-23 09:25:05-04:00,252
424,Sun Oct 23 13:22:36 +0000 2022,1584173445457227777,"RT @jenvalentino: Polarization, ""like a tumor on the body politic,"" is growing in America.

To understand how, we analyzed millions of line…",no data,136,0,The New York Times,2022-10-23 13:22:36+00:00,2022-10-23 09:22:36-04:00,140
425,Sun Oct 23 13:09:39 +0000 2022,1584170186369691648,"RT @TheAthletic: The Golden State Warriors have a number of people to thank for their ""Golden Age"".

For head coach Steve Kerr, current Kin…",no data,8,0,The New York Times,2022-10-23 13:09:39+00:00,2022-10-23 09:09:39-04:00,140
426,Sun Oct 23 13:00:18 +0000 2022,1584167832484401152,"Where would you live if it could be anywhere? A new study on remote working in the 200 largest U.S. cities could help you decide.

https://t.co/f7HdEXum76",https://nyti.ms/3z2k3oL,19,74,The New York Times,2022-10-23 13:00:18+00:00,2022-10-23 09:00:18-04:00,154
427,Sun Oct 23 12:55:04 +0000 2022,1584166516307943424,Xi Jinping begins a precedent-breaking third term as China's leader with nearly unfettered power and surrounded by loyalists. He will lead a government where there is no doubt that he dominates. https://t.co/8vDn67rdQd,https://nyti.ms/3DlIMaa,66,148,The New York Times,2022-10-23 12:55:04+00:00,2022-10-23 08:55:04-04:00,218
428,Sun Oct 23 12:40:05 +0000 2022,1584162747217895424,"""I've probably spent $9 million or something trying to get sober.""

In his new memoir, ""Friends"" star Matthew Perry gets serious about his decades-long cage match with drinking and drug use. https://t.co/f1JtNAtTVd",https://nyti.ms/3TMULDb,41,318,The New York Times,2022-10-23 12:40:05+00:00,2022-10-23 08:40:05-04:00,214
429,Sun Oct 23 12:30:26 +0000 2022,1584160316400992256,This is how you make the best scrambled eggs. https://t.co/vHMVdsHoPE https://t.co/AALLnKMCbt,https://nyti.ms/3yPS3of,99,706,The New York Times,2022-10-23 12:30:26+00:00,2022-10-23 08:30:26-04:00,93
430,Sun Oct 23 12:25:50 +0000 2022,1584159157862957056,"China's former leader, Hu Jintao, was shepherded out of the closing session of the Communist Party congress. Observers cycled through possible explanations. But the truth, like much else with Chinese politics, will probably never be revealed. https://t.co/Fz4oeINvHo",https://nyti.ms/3eY7mEE,102,366,The New York Times,2022-10-23 12:25:50+00:00,2022-10-23 08:25:50-04:00,266
431,Sun Oct 23 12:16:03 +0000 2022,1584156695520980992,"The competition to replace Liz Truss as Britain's prime minister intensified on Sunday, with Rishi Sunak pulling ahead in the scramble for votes of Conservative lawmakers, but Boris Johnson mounting a lively campaign to reclaim the job he left last month. https://t.co/c5sZ5fNVkt",https://nyti.ms/3skp4oT,40,146,The New York Times,2022-10-23 12:16:03+00:00,2022-10-23 08:16:03-04:00,279
432,Sun Oct 23 11:25:03 +0000 2022,1584143862116675584,"In-line skating is making yet another comeback. And once you're up to speed on the basics, getting outside on Rollerblades is a surprisingly good workout. https://t.co/4UHdz6qGvO",https://nyti.ms/3SkOuxx,39,368,The New York Times,2022-10-23 11:25:03+00:00,2022-10-23 07:25:03-04:00,178
433,Sun Oct 23 10:25:02 +0000 2022,1584128757060993024,"The rumbling, cramped bus has the image of a last resort for cash-strapped travelers. But now, start-up travel companies are hoping more Americans will embrace the concept of sleeper and luxury coaches. Just don't call them buses. https://t.co/Vn225zERix",https://nyti.ms/3TklSWt,25,217,The New York Times,2022-10-23 10:25:02+00:00,2022-10-23 06:25:02-04:00,254
434,Sun Oct 23 09:25:06 +0000 2022,1584113674372857856,"Most Americans struggle to carve out time for strength training. Here's the best advice from scientists, trainers and muscle evangelists on launching a lasting routine. https://t.co/Kv5aGQARAY",https://nyti.ms/3sbSk11,52,370,The New York Times,2022-10-23 09:25:06+00:00,2022-10-23 05:25:06-04:00,192
435,Sun Oct 23 08:25:03 +0000 2022,1584098565118316545,"There is an an optimistic energy on the streets of Milan, where new cultural projects are reviving defunct industrial spaces and a diverse culinary scene is blossoming. Here's our guide to spending 36 hours in this resilient, resurgent and stylish city. https://t.co/ay46hhwXnm",https://nyti.ms/3yWvpuw,60,297,The New York Times,2022-10-23 08:25:03+00:00,2022-10-23 04:25:03-04:00,277
436,Sun Oct 23 07:25:04 +0000 2022,1584083469650755584,"Robin Skinner, a 23-year-old British singer-songwriter who performs as Cavetown, is a sensitive soul who doesn't wallow in misery. He has found a natural audience in teenagers and younger children who are drawn to his kindness in an often cruel world. https://t.co/tMukARuHAU",https://nyti.ms/3MOILic,25,195,The New York Times,2022-10-23 07:25:04+00:00,2022-10-23 03:25:04-04:00,275
437,Sun Oct 23 06:25:03 +0000 2022,1584068363684237312,"Lars Eidinger might be the greatest Shakespearean actor you've never heard of. New Yorkers will now see his no-holds-barred portrayal of Hamlet, and he's breaking through on screen in the HBO series ""Irma Vep"" and the new Noah Baumbach film, ""White Noise."" https://t.co/B2tr3CtBCI",https://nyti.ms/3yZQnJ7,25,195,The New York Times,2022-10-23 06:25:03+00:00,2022-10-23 02:25:03-04:00,280
438,Sun Oct 23 05:25:04 +0000 2022,1584053270795849728,"Members of Uganda's parliament tried to shut down Nyege Nyege, East Africa's biggest electronic music festival. But this year, it attracted 15,000 visitors, and the organizers have helped emerging artists get more recognition outside of Africa. https://t.co/ntWbpJtpRM",https://nyti.ms/3TPAtch,43,262,The New York Times,2022-10-23 05:25:04+00:00,2022-10-23 01:25:04-04:00,268
439,Sun Oct 23 04:52:03 +0000 2022,1584044961326321667,"Breaking News: Xi Jinping secured a third term as head of China’s Communist Party and packed its top echelon with his protégés.
https://t.co/ZVMjUfJyzG",https://nyti.ms/3TqO4qt,291,999,The New York Times,2022-10-23 04:52:03+00:00,2022-10-23 00:52:03-04:00,151
440,Sun Oct 23 04:25:05 +0000 2022,1584038173117935617,"Taylor Swift's 10th studio album, ""Midnights,"" is ""overly familiar sounding and spotty,"" our critic @joncaramanica writes. It ""feels like a concession to an older, safer idea of Swift, full of songs that are capable and comfortable but often insufficient."" https://t.co/rjQATyqPml",https://nyti.ms/3z6Piz0,25,313,The New York Times,2022-10-23 04:25:05+00:00,2022-10-23 00:25:05-04:00,280
441,Sun Oct 23 03:25:07 +0000 2022,1584023084675522560,"A recent study suggests that Covid's disruption of social rituals and rites of passage made people less extroverted, creative, agreeable and conscientious. The declines in some traits were even sharper among young people. https://t.co/hx35nSMXFm",https://nyti.ms/3eSCKV8,193,571,The New York Times,2022-10-23 03:25:07+00:00,2022-10-22 23:25:07-04:00,245
442,Sun Oct 23 02:25:06 +0000 2022,1584007978105024513,"In ""Ticket to Paradise"" and other Julia Roberts-George Clooney movies, their onscreen chemistry and offscreen affection for one another have quietly made them the Spencer Tracy and Katharine Hepburn of our time, our critic Jason Bailey writes. https://t.co/hyLJHsVItz",https://nyti.ms/3TMf97u,43,376,The New York Times,2022-10-23 02:25:06+00:00,2022-10-22 22:25:06-04:00,267
443,Sun Oct 23 01:25:05 +0000 2022,1583992874999615490,"If Donald Trump decides to fight the subpoena issued to him on Friday by the House Jan 6. committee, his lawyers could mount several constitutional and procedural arguments for why a court should allow him not to testify. https://t.co/IBYHBwMAMx",https://nyti.ms/3SreiYw,51,173,The New York Times,2022-10-23 01:25:05+00:00,2022-10-22 21:25:05-04:00,245
444,Sun Oct 23 00:25:07 +0000 2022,1583977785881931776,"""Everything Everywhere All at Once"" made more than $100 million worldwide on a $14.3 million budget, becoming A24’s highest-grossing title. Now, the film's cast and crew are embarking on a monthslong awards campaign. https://t.co/vs3rGFompz",https://nyti.ms/3TObmXo,121,807,The New York Times,2022-10-23 00:25:07+00:00,2022-10-22 20:25:07-04:00,240
445,Sun Oct 23 00:25:05 +0000 2022,1583977776524120064,"""The genuine tenderness between them, undergirding even their tensest interactions, is ultimately what makes their co-starring turns so memorable,"" writes Jason Bailey on George Clooney and Julia Roberts, who play divorced parents in ""Ticket to Paradise."" https://t.co/kTn7u9bpw4",https://nyti.ms/3CWfUny,19,229,The New York Times,2022-10-23 00:25:05+00:00,2022-10-22 20:25:05-04:00,279
446,Sat Oct 22 23:25:03 +0000 2022,1583962668540788736,"The magician Asi Wind has had a 20-year run as magic's best-kept secret. But the secret may be out now thanks to his new one-man show in New York. It revolves around a single deck of cards, which behave in ways that defy reason and the laws of physics. https://t.co/w8TKdv8ceE",https://nyti.ms/3Tiu8Gg,27,207,The New York Times,2022-10-22 23:25:03+00:00,2022-10-22 19:25:03-04:00,276
447,Sat Oct 22 23:00:20 +0000 2022,1583956448912240641,"This Indian-inspired dish takes almost no time to put together once the potatoes are baked, but looks very impressive as an appetizer or a small side. 
https://t.co/2g9tc8PbBJ https://t.co/LpDJ4v1Svr",https://nyti.ms/3CD8Tbb,56,641,The New York Times,2022-10-22 23:00:20+00:00,2022-10-22 19:00:20-04:00,199
448,Sat Oct 22 22:55:02 +0000 2022,1583955116712808448,"She was the Baroness Birgit Thyssen-Bornemisza, from one of Europe's wealthiest families, with businesses in banking, steel and other industries, and one of the world’s premier private art collections. But beyond that, the patient in Room 23 was a mystery. https://t.co/gzK52GUysA",https://nyti.ms/3VQARZK,33,176,The New York Times,2022-10-22 22:55:02+00:00,2022-10-22 18:55:02-04:00,280
449,Sat Oct 22 22:30:09 +0000 2022,1583948853040250881,You’re carving your pumpkins wrong. @Wirecutter explains how you can make your Halloween jack-o’-lanterns last longer. https://t.co/qLGipJxRZB,https://nyti.ms/3Tcsdmu,33,172,The New York Times,2022-10-22 22:30:09+00:00,2022-10-22 18:30:09-04:00,142
450,Sat Oct 22 22:25:01 +0000 2022,1583947562175778816,"Twitch recently said it was going to take a bigger cut of the money it shared with streamers. At an annual gathering in San Diego, they vented about the decision: ""We all hate this."" https://t.co/IQDksfAWse",https://nyti.ms/3TBSsCS,36,138,The New York Times,2022-10-22 22:25:01+00:00,2022-10-22 18:25:01-04:00,206
451,Sat Oct 22 22:01:09 +0000 2022,1583941554485755904,"Israel's Supreme Court has ordered the removal of about 1,200 Palestinians from their villages in the occupied West Bank. The United Nations says that could amount to a war crime. https://t.co/YR4AnqduJj",https://nyti.ms/3TK79Ul,988,1574,The New York Times,2022-10-22 22:01:09+00:00,2022-10-22 18:01:09-04:00,203
452,Sat Oct 22 21:55:37 +0000 2022,1583940160408129536,"RT @TheAthletic: Jackie Robinson’s return to Cincinnati for the 1972 World Series was a full-circle moment, and would be his last public ap…",no data,20,0,The New York Times,2022-10-22 21:55:37+00:00,2022-10-22 17:55:37-04:00,140
453,Sat Oct 22 21:55:05 +0000 2022,1583940029369683968,It did not take long for amputees to begin coming off the Ukrainian battlefield. A New York Times photographer captured their fight to lead ordinary lives again. https://t.co/jK6rHLqP7g,https://nyti.ms/3VL9hx7,77,280,The New York Times,2022-10-22 21:55:05+00:00,2022-10-22 17:55:05-04:00,185
454,Sat Oct 22 21:40:02 +0000 2022,1583936242005135360,"Our critic @pete_wells writes that Le Rock, the new Rockefeller Center restaurant, brings downtown energy and adventurous dining to Midtown Manhattan — and he is ""slightly obsessed with the housemade sausage."" https://t.co/UwyoODJlr7",https://nyti.ms/3VTgSd2,12,137,The New York Times,2022-10-22 21:40:02+00:00,2022-10-22 17:40:02-04:00,233
455,Sat Oct 22 21:36:02 +0000 2022,1583935233849978881,"Some tennis enthusiasts have lately been consumed by another racquet sport: pickleball. But it's not because they want to take up the game.

A cultural battle is playing out as pickleball players seek places to play and tennis players defend their ground. https://t.co/Rk0wCRjosu",https://nyti.ms/3U39Y3h,56,504,The New York Times,2022-10-22 21:36:02+00:00,2022-10-22 17:36:02-04:00,279
456,Sat Oct 22 21:29:18 +0000 2022,1583933538491314177,"RT @Kellen_Browning: New: Twitch has long wrestled with how to keep its streamers happy while cutting costs and becoming profitable.

That…",no data,13,0,The New York Times,2022-10-22 21:29:18+00:00,2022-10-22 17:29:18-04:00,139
457,Sat Oct 22 21:25:07 +0000 2022,1583932484592418816,"In some states, slavery or involuntary servitude remains legal as a punishment for people who are convicted of crimes. Voters in five states will decide next month on whether to ban the practices outright. https://t.co/CqF4u5ufHH",https://nyti.ms/3z6zhcB,56,209,The New York Times,2022-10-22 21:25:07+00:00,2022-10-22 17:25:07-04:00,229
458,Sat Oct 22 21:16:11 +0000 2022,1583930237918011392,"Over two years, these architects labored over the details of this 3,300-square-foot, two-bedroom, two-story house in Seattle. ""I really wanted to try to bring a sense of massiveness to this house, even with the parts made of wood."" https://t.co/NV5uFMEH4u",https://nyti.ms/3MVzx3K,13,144,The New York Times,2022-10-22 21:16:11+00:00,2022-10-22 17:16:11-04:00,255
459,Sat Oct 22 21:00:08 +0000 2022,1583926199050702848,"""This is a recipe that can use a video to help understand how to cut the apple.""

You asked, and we answered. https://t.co/HtPjaH5eVR https://t.co/eU6XkeLfAa",https://nyti.ms/3EZH53I,244,2258,The New York Times,2022-10-22 21:00:08+00:00,2022-10-22 17:00:08-04:00,157
460,Sat Oct 22 20:55:04 +0000 2022,1583924922216087552,"""Glengarry Glen Ross"" and ""Reservoir Dogs"" didn't make a big box office impression when they opened in October 1992. But their influence has been heavily felt in the 30 years since, and they have much to tell us about the state of masculinity in America. https://t.co/Y4lT0hvvPv",https://nyti.ms/3F5LQbL,44,259,The New York Times,2022-10-22 20:55:04+00:00,2022-10-22 16:55:04-04:00,278
461,Sat Oct 22 20:40:06 +0000 2022,1583921155999612929,"The specific type of grief that refugees and migrants experience is more complex than culture shock. There is a name for it: ""cultural bereavement."" https://t.co/QzXv0PlfJP",https://nyti.ms/3gyPJvO,78,285,The New York Times,2022-10-22 20:40:06+00:00,2022-10-22 16:40:06-04:00,172
462,Sat Oct 22 20:29:05 +0000 2022,1583918387360460801,"Taylor Swift's 10th studio album, ""Midnights,"" is ""overly familiar sounding and spotty,"" our critic @joncaramanica writes. It ""feels like a concession to an older, safer idea of Swift, full of songs that are capable and comfortable but often insufficient."" https://t.co/HLA4twV8Ub",https://nyti.ms/3Tpbixe,29,230,The New York Times,2022-10-22 20:29:05+00:00,2022-10-22 16:29:05-04:00,280
463,Sat Oct 22 20:25:04 +0000 2022,1583917374780059648,"The New York State Sheep and Wool Festival started in 1980 as a livestock auction and market. Last weekend, it drew more than 23,000 people, including a newer contingent: young people dressed in bold knitwear, many of whom made their clothes themselves. https://t.co/043pyphTqa https://t.co/ujkpjGys1H",https://nyti.ms/3skAVmY,47,417,The New York Times,2022-10-22 20:25:04+00:00,2022-10-22 16:25:04-04:00,301
464,Sat Oct 22 20:13:05 +0000 2022,1583914357519691776,"Are you Middle Eastern or North African? We invite you to take this New York Times survey. The U.S. Census would count you as white, which has far-reaching implications. Help us understand how you think about your identity. Share your thoughts here.  https://t.co/a30vkQQh9m",https://nyti.ms/3DkxuDk,26,99,The New York Times,2022-10-22 20:13:05+00:00,2022-10-22 16:13:05-04:00,274
465,Sat Oct 22 20:00:24 +0000 2022,1583911168493891584,Most fresh blood stains vanish with cold water and inexpensive household cleaning products; acting fast is a crucial part of the process. @Wirecutter explains what to do. https://t.co/1E4qnXoagZ,https://nyti.ms/3eCTIXs,46,248,The New York Times,2022-10-22 20:00:24+00:00,2022-10-22 16:00:24-04:00,194
466,Sat Oct 22 19:55:04 +0000 2022,1583909825138012162,"It is rare for Title IX cases to go to trial. In Hawaii, a looming case alleging sex discrimination against female athletes at the state's biggest public high school could be a landmark stress test for the 50-year-old law. https://t.co/BKHZX48fWm",https://nyti.ms/3MSLHug,29,125,The New York Times,2022-10-22 19:55:04+00:00,2022-10-22 15:55:04-04:00,246
467,Sat Oct 22 19:40:06 +0000 2022,1583906059256614912,"Hurricane Roslyn is expected to bring high winds and heavy rainfall to west-central Mexico on Saturday and make landfall Sunday. People in affected areas, including the popular resort town of Puerto Vallarta, were urged to complete hurricane preparations. https://t.co/xHkxXHGx2E",https://nyti.ms/3guhzcs,58,166,The New York Times,2022-10-22 19:40:06+00:00,2022-10-22 15:40:06-04:00,279
468,Sat Oct 22 19:25:05 +0000 2022,1583902280226852864,"Some experts link Liz Truss's downfall to the ripple effects of Brexit, which have undone nearly every Conservative prime minister since 2016 and divided the party into bitter, ideologically opposed factions. https://t.co/Ad3yu6ulk2",https://nyti.ms/3z4pVxU,46,174,The New York Times,2022-10-22 19:25:05+00:00,2022-10-22 15:25:05-04:00,232
469,Sat Oct 22 18:55:25 +0000 2022,1583894813451354113,RT @NickAtNews: NEW: The U.S. and many state constitutions still allow slavery as punishment for people who have been convicted of a crime.…,no data,28,0,The New York Times,2022-10-22 18:55:25+00:00,2022-10-22 14:55:25-04:00,140
470,Sat Oct 22 18:55:05 +0000 2022,1583894728290234368,"""I have to do my part"": In New York City, volunteers are collecting donations, delivering pizzas and even opening up their homes to help Venezuelan migrants arriving by bus from Texas. https://t.co/6l0HC1bC4O",https://nyti.ms/3TMJzX2,127,483,The New York Times,2022-10-22 18:55:05+00:00,2022-10-22 14:55:05-04:00,208
471,Sat Oct 22 18:42:05 +0000 2022,1583891457219637249,"If doctors treat the vulva as an under-appreciated city, they see the clitoris as a local roadside bar: little known, seldom considered, probably best avoided. ""It's completely ignored by pretty much everyone,"" a sexual health specialist said. https://t.co/1gOX6lSLH9",https://nyti.ms/3eSSDuR,83,435,The New York Times,2022-10-22 18:42:05+00:00,2022-10-22 14:42:05-04:00,267
472,Sat Oct 22 18:40:02 +0000 2022,1583890943274455040,"After Laurene Powell Jobs unveiled the Steve Jobs Archive, a website dedicated to the story of her late husband, some historians fear it may inspire other wealthy and influential figures to curate the historical record about them. https://t.co/XiCWsbb6OC",https://nyti.ms/3CYs9zT,29,163,The New York Times,2022-10-22 18:40:02+00:00,2022-10-22 14:40:02-04:00,254
473,Sat Oct 22 18:32:30 +0000 2022,1583889045385490432,"From @TheAthletic

Former Microsoft CEO and current Clippers owner Steve Ballmer has launched his new streaming service, ClipperVision. The newest option for cord-cutters has international and alternate viewing options for Clipper games. https://t.co/fegJEbn7T7",https://nyti.ms/3eVWYNS,22,129,The New York Times,2022-10-22 18:32:30+00:00,2022-10-22 14:32:30-04:00,261
474,Sat Oct 22 18:25:02 +0000 2022,1583887168401215488,"Brittney Adu was smitten when she saw Aaron Canales on the first day of their freshman year of high school. Through the trials of a young romance, their love endured. https://t.co/vMREHXK6QD https://t.co/0qupkC15g7",https://nyti.ms/3z4Atgl,22,247,The New York Times,2022-10-22 18:25:02+00:00,2022-10-22 14:25:02-04:00,214
475,Sat Oct 22 17:55:05 +0000 2022,1583879629151956993,"In Opinion

""It's incredibly funny if you're not English,” Henry Porter, a British writer, told @maureendowd about the political upheaval in the United Kingdom. “It's humiliating if you are."" https://t.co/NOfoIv7zqD",https://nyti.ms/3z4z8pP,102,342,The New York Times,2022-10-22 17:55:05+00:00,2022-10-22 13:55:05-04:00,215
476,Sat Oct 22 17:46:09 +0000 2022,1583877383567785984,"As China's leader, Xi Jinping, laid out his priorities for a third term, officials parsed his words for signs of where the country is headed. His omission of two key phrases exposed his anxieties about a world where Washington is contesting China's ascent. https://t.co/IO5F45hQJR",https://www.nytimes.com/2022/10/22/world/asia/china-xi-jinping-congress-security.html?smid=tw-nytimes&smtyp=cur,54,199,The New York Times,2022-10-22 17:46:09+00:00,2022-10-22 13:46:09-04:00,280
477,Sat Oct 22 17:41:01 +0000 2022,1583876089684062208,"Zar Amir Ebrahimi, the winner of the best actress award at this year's Cannes Film Festival, fled Iran after being subjected to a smear campaign. She is now transfixed by the protests erupting there as her film “Holy Spider"" is released in the U.S. https://t.co/TBvxhMgLGC https://t.co/ZYne2EEXIH",https://nyti.ms/3gwZTNq,153,442,The New York Times,2022-10-22 17:41:01+00:00,2022-10-22 13:41:01-04:00,296
478,Sat Oct 22 17:28:08 +0000 2022,1583872847977381889,"Hu Jintao, the former Chinese leader, was unexpectedly escorted out of the Communist Party congress without explanation. He appeared to pause to speak to President Xi Jinping before leaving. https://t.co/cVxjhC4DEr https://t.co/0TQ3b7frU9",https://nyti.ms/3eUFHEJ,4702,17778,The New York Times,2022-10-22 17:28:08+00:00,2022-10-22 13:28:08-04:00,238
479,Sat Oct 22 17:24:30 +0000 2022,1583871931698532352,"RT @nytopinion: “America’s two-party system is broken,” @leedrutman wrote last year. “It is not so hard to imagine a six-party system — and…",no data,14,0,The New York Times,2022-10-22 17:24:30+00:00,2022-10-22 13:24:30-04:00,140
480,Sat Oct 22 17:00:16 +0000 2022,1583865834849517568,"A simple dish of creamy, thin-skinned beans and broth on toast is easy to make, and a comfort to eat alone or feed a crowd. 
https://t.co/az95iWcdWI https://t.co/OMZFQtCR4g",https://nyti.ms/3eQaMcD,73,1170,The New York Times,2022-10-22 17:00:16+00:00,2022-10-22 13:00:16-04:00,172
481,Sat Oct 22 16:56:11 +0000 2022,1583864805605023744,"In Opinion

""Giving workers with caregiving responsibilities the flexibility to manage their lives is a drop in the bucket in terms of what America would need to do to make this country truly family friendly,"" writes @JessGrose. https://t.co/FUWZpg9KgZ",https://nyti.ms/3Na2yZP,33,178,The New York Times,2022-10-22 16:56:11+00:00,2022-10-22 12:56:11-04:00,252
482,Sat Oct 22 16:45:07 +0000 2022,1583862022885646336,"When was the last time you cleaned your oven? While the task may seem intimidating, it doesn't have to be. @Wirecutter's got you covered.  https://t.co/f1kT158nrT",https://nyti.ms/3TnY4Re,20,125,The New York Times,2022-10-22 16:45:07+00:00,2022-10-22 12:45:07-04:00,162
483,Sat Oct 22 16:40:12 +0000 2022,1583860786971443202,"Marlene Engelhorn, 30, is heir to a fortune. But she isn't interested in philanthropy, believing it only perpetuates existing power dynamics. Instead, she's calling for change to how the ultrarich are taxed.

""The dream scenario is I get taxed,"" she said. https://t.co/nvol5HKC0x https://t.co/J2s7CypuiD",https://nyti.ms/3gyp0Q1,77,327,The New York Times,2022-10-22 16:40:12+00:00,2022-10-22 12:40:12-04:00,303
484,Sat Oct 22 16:22:45 +0000 2022,1583856392179326976,"RT @TheAthletic: Maxx Crosby never ends his pursuit of greatness, powered by McDonald's, Burger King or an entire Buffalo Wild Wings menu.…",no data,43,0,The New York Times,2022-10-22 16:22:45+00:00,2022-10-22 12:22:45-04:00,139
485,Sat Oct 22 16:17:34 +0000 2022,1583855087759560704,"When Hurricane Ian slammed into southwest Florida last month, those who did not evacuate faced conditions so dangerous that rescues were sometimes impossible. Read more of the stories of those who perished. https://t.co/cjds4QMin2",https://nyti.ms/3MRBoGV,27,79,The New York Times,2022-10-22 16:17:34+00:00,2022-10-22 12:17:34-04:00,230
486,Sat Oct 22 16:17:06 +0000 2022,1583854973670297600,They drowned in their homes and in their cars. They died when power outages left oxygen machines inoperable. Most of the victims were older adults — two-thirds of them were 60 or older. https://t.co/cjds4QMin2 https://t.co/dTP86zgtss,https://nyti.ms/3MRBoGV,52,119,The New York Times,2022-10-22 16:17:06+00:00,2022-10-22 12:17:06-04:00,233
487,Sat Oct 22 16:16:24 +0000 2022,1583854794711924737,"Storm surge and torrential rain made Ian Florida's deadliest storm in generations, causing more deaths in the state — at least 114 — than any hurricane in nearly 90 years. https://t.co/cjds4QMin2 https://t.co/xS0audyOFt",https://nyti.ms/3MRBoGV,45,105,The New York Times,2022-10-22 16:16:24+00:00,2022-10-22 12:16:24-04:00,219
488,Sat Oct 22 16:12:41 +0000 2022,1583853859629256704,"As residents continue to sort through the wreckage of Hurricane Ian in Florida, a look at who died and where revealed how an aging population on the coast proved especially vulnerable to the storm. See some of the victims' stories here: https://t.co/cM6fCreip6",https://nyti.ms/3TxO4W0,143,385,The New York Times,2022-10-22 16:12:41+00:00,2022-10-22 12:12:41-04:00,260
